Latitude,Longitude,Occurrence Status
-34.496138,150.776984,1.0
-37.77533,146.75292,0.0
-35.1289,149.344,0.0
-37.898009,143.36305,0.0
-37.577293,143.881421,1.0
-34.493705,150.76645,1.0
-37.80744,145.263599,1.0
-33.095453,150.379784,0.0
-37.766698,145.254588,1.0
-37.730166,144.052272,0.0
-34.496576,150.776867,1.0
-38.25695,144.548965,0.0
-35.438366,149.799387,0.0
-37.8174,140.777,1.0
-34.258783,150.067484,0.0
-32.984,149.756,0.0
-37.58537,141.822854,1.0
-38.114553,145.959166,1.0
-36.57063,145.686327,0.0
-37.7924,145.387,0.0
-32.33468,149.632917,0.0
-36.665548,141.508973,0.0
-38.731567,145.98641,0.0
-34.739421,150.547891,1.0
-34.046944,151.085276,1.0
-33.755127,150.622943,0.0
-37.8951,145.342,0.0
-33.113493,146.879518,0.0
-33.50543,150.662061,0.0
-33.999262,149.165196,0.0
-37.4223,145.071,1.0
-34.649061,149.183108,0.0
-37.073356,144.502548,0.0
-33.769989,150.968517,0.0
-34.0671,150.77,0.0
-36.045925,149.524741,0.0
-35.9202,150.085,0.0
-37.577576,143.881287,1.0
-36.491939,147.093199,1.0
-33.756187,150.623267,0.0
-38.103665,141.983857,1.0
-35.4162,149.2343,0.0
-37.1333,143.96,0.0
-38.257263,144.552068,0.0
-35.128977,148.277068,0.0
-37.955389,143.332181,0.0
-37.85683,143.064394,0.0
-38.372916,145.120134,1.0
-37.640071,148.438514,0.0
-34.496607,150.776944,1.0
-37.752406,144.971029,0.0
-37.807399,145.263929,1.0
-36.722216,142.208902,0.0
-35.090716,150.648945,1.0
-37.345174,148.001017,0.0
-32.15414,148.785592,0.0
-37.962253,144.134905,0.0
-37.7908,145.596,0.0
-35.767637,141.460057,0.0
-35.251711,143.185741,0.0
-36.03961,146.984838,0.0
-38.200169,143.981731,0.0
-38.669835,146.206869,1.0
-37.252164,149.292131,0.0
-38.1985,145.12,1.0
-37.807898,145.564305,0.0
-33.198696,148.844684,0.0
-34.3278,148.299,0.0
-35.498749,146.545662,0.0
-35.910642,150.1556,0.0
-34.463355,150.759598,1.0
-37.856434,145.319709,0.0
-35.660442,145.050726,0.0
-37.064209,145.301392,0.0
-36.199268,148.307608,0.0
-31.435516,148.553927,0.0
-34.0184,150.852,0.0
-34.4966,150.776875,1.0
-37.4862,145.138,0.0
-33.990418,148.201748,0.0
-37.732172,144.057639,0.0
-35.321208,145.89733,0.0
-37.047585,146.593214,0.0
-33.868475,149.918384,1.0
-36.26734,150.086889,0.0
-37.791141,140.368747,1.0
-34.320068,150.570086,0.0
-36.689355,144.327905,0.0
-33.718,150.427,0.0
-34.224642,149.516076,0.0
-33.203429,147.316604,0.0
-37.942312,146.726591,0.0
-37.807719,145.263373,1.0
-33.490117,150.210192,1.0
-32.877867,149.288555,0.0
-34.372424,150.890125,1.0
-35.691186,146.954783,0.0
-35.696635,144.589158,0.0
-36.331125,149.00823,0.0
-38.258798,145.183608,1.0
-37.372057,145.741145,0.0
-37.587439,149.218951,0.0
-37.6936,140.29723,1.0
-37.8546,144.163,0.0
-33.6473,150.267,1.0
-36.564615,140.888606,0.0
-37.94896,143.30726,0.0
-36.280697,141.698807,0.0
-36.321625,146.301272,0.0
-38.4596,145.222,1.0
-36.022648,147.959847,0.0
-38.046938,147.217732,0.0
-37.453278,143.864057,1.0
-33.603046,150.740368,0.0
-34.920943,143.208702,0.0
-34.683243,150.79241,1.0
-33.913706,150.965809,0.0
-37.343613,144.178512,0.0
-37.745846,149.399801,0.0
-33.713257,150.47524,0.0
-34.720082,150.822432,1.0
-35.0942,149.353,0.0
-35.383684,149.20259,0.0
-35.198216,149.34277,0.0
-36.32088,146.301556,0.0
-36.192981,144.477187,0.0
-34.490223,145.526249,0.0
-34.0584,151.067,1.0
-37.874991,143.419237,0.0
-34.493736,150.766458,1.0
-34.404078,145.269788,0.0
-34.0382,151.077,0.0
-31.134916,148.887296,0.0
-37.74765,145.28709,1.0
-37.891743,143.363322,0.0
-38.256844,144.548951,0.0
-37.111263,143.025614,0.0
-35.990876,145.991868,0.0
-35.154955,146.172406,0.0
-37.678854,145.813913,0.0
-38.3729,144.173,0.0
-37.805578,147.413213,0.0
-33.720007,150.599146,0.0
-34.539488,150.386967,1.0
-38.181993,146.313079,1.0
-32.693586,148.743045,0.0
-35.425287,142.434207,0.0
-36.501564,146.42676,0.0
-34.281906,148.368015,0.0
-34.79155,142.924461,0.0
-37.894822,144.218654,0.0
-35.159874,149.117272,0.0
-33.736781,150.618435,0.0
-33.963309,150.953773,0.0
-32.20981,147.959857,0.0
-32.183642,149.300147,0.0
-35.266058,145.910972,0.0
-33.363359,147.13024,0.0
-38.028973,145.171897,0.0
-36.621146,148.50974,0.0
-34.754151,148.076098,0.0
-32.803557,146.6852,0.0
-34.355101,144.772987,0.0
-36.1213,146.893,0.0
-35.157581,147.371822,0.0
-37.966949,144.111374,0.0
-33.756148,150.623573,0.0
-33.6975,150.392,1.0
-33.785187,150.98402,0.0
-34.920079,147.391667,0.0
-35.82573,149.586564,0.0
-35.768661,146.758662,0.0
-35.584909,149.797579,0.0
-33.799584,144.941215,0.0
-31.69304,148.98162,0.0
-34.97568,149.033872,0.0
-34.334616,144.693297,0.0
-34.340146,150.910486,1.0
-35.009396,150.512383,1.0
-37.758175,145.08137,0.0
-32.194172,148.900271,0.0
-36.678644,144.294655,0.0
-37.8712,145.083,0.0
-37.408489,145.508929,1.0
-34.227833,150.989649,1.0
-37.387178,144.319695,0.0
-34.62364,149.996655,0.0
-34.0423,151.112,1.0
-34.036964,151.046755,1.0
-36.03424,146.985501,0.0
-33.102389,147.108134,0.0
-33.769087,150.481652,0.0
-36.987853,143.568521,0.0
-35.460192,146.85986,0.0
-34.557493,150.432401,1.0
-37.692581,145.33179,1.0
-37.879577,143.366346,0.0
-34.239619,148.653784,0.0
-36.055325,146.755369,0.0
-33.0324,149.417,0.0
-34.691213,149.075231,0.0
-34.968933,149.028989,0.0
-34.775558,144.735847,0.0
-34.016267,146.272835,0.0
-33.926677,147.930437,0.0
-33.455279,149.152538,0.0
-35.236615,143.478921,0.0
-34.545132,150.779539,1.0
-37.596247,144.239386,0.0
-37.343825,144.178493,0.0
-35.3294,143.561,0.0
-33.687346,150.492411,0.0
-37.976516,147.09776,0.0
-36.453531,145.462359,0.0
-34.636965,147.109826,0.0
-34.1478,150.827,1.0
-38.149017,145.929182,1.0
-34.480199,150.896064,0.0
-37.2379,144.339,0.0
-35.2237,149.622,0.0
-37.600934,145.002848,0.0
-33.755268,150.623704,0.0
-36.129123,144.393167,0.0
-36.406319,141.70983,0.0
-37.730045,144.052381,0.0
-37.761626,144.95662,0.0
-37.793956,145.303458,1.0
-37.891429,143.362754,0.0
-36.621876,149.644471,0.0
-37.481128,143.809113,0.0
-35.099421,145.829732,0.0
-37.703986,141.526144,0.0
-37.348993,144.750633,0.0
-35.8543,147.284,0.0
-37.504121,149.909819,0.0
-34.321869,149.363764,0.0
-38.374902,144.775051,0.0
-33.271345,145.404002,0.0
-38.14905,142.886321,0.0
-36.972451,144.179354,0.0
-38.167241,143.255934,0.0
-37.723562,145.686211,0.0
-33.761191,150.886961,0.0
-33.3427,149.015,0.0
-35.16808,147.677727,0.0
-38.296002,144.394345,0.0
-34.596006,143.480126,0.0
-34.8902,150.6,1.0
-33.195977,146.198442,0.0
-32.276539,148.534864,0.0
-37.227599,145.907575,1.0
-34.9708,149.03,0.0
-38.3406,146.324,1.0
-34.429306,150.807922,1.0
-38.0076,145.129,0.0
-33.749289,150.982098,0.0
-34.947061,149.258275,0.0
-35.384405,142.192701,0.0
-34.73429,149.432811,0.0
-34.4423,150.839,1.0
-36.621178,142.638565,0.0
-37.8492,145.192,1.0
-36.366246,147.739526,1.0
-37.770782,145.101968,0.0
-34.149926,149.372675,0.0
-35.587518,150.346089,0.0
-33.966562,146.321338,0.0
-38.483423,145.961679,1.0
-33.504885,146.545716,0.0
-37.598001,144.232512,0.0
-35.5257,150.392,0.0
-33.861131,148.276882,0.0
-37.5379,143.791,0.0
-35.287128,145.265261,0.0
-33.539273,150.422321,0.0
-37.808132,145.263385,1.0
-37.444171,142.751602,0.0
-33.7028,150.286,0.0
-34.168502,150.590349,0.0
-35.7838,150.227,0.0
-37.752818,145.699466,0.0
-33.541775,147.345351,0.0
-36.670468,143.091085,0.0
-34.8901,150.599,1.0
-33.881801,145.200301,0.0
-37.0509,144.216,0.0
-35.742231,145.371947,0.0
-33.4726,150.171,0.0
-36.374102,147.507889,1.0
-34.08017,151.018784,1.0
-35.05863,142.855845,0.0
-32.009967,149.777145,0.0
-34.089481,150.813375,0.0
-32.224293,147.931271,0.0
-37.47588,142.040345,1.0
-37.732707,147.672788,0.0
-35.243988,148.951511,0.0
-32.85661,149.977242,0.0
-34.001018,151.060791,1.0
-32.147377,147.172292,0.0
-37.715689,143.848735,0.0
-32.205423,147.674862,0.0
-34.001086,151.078511,0.0
-38.1603,147.087,0.0
-35.250561,149.628107,0.0
-32.082779,149.267743,0.0
-34.540771,146.428987,0.0
-37.538163,144.119923,1.0
-33.332039,145.386966,0.0
-37.891671,143.363579,0.0
-35.621135,145.34169,0.0
-33.362418,147.181909,0.0
-33.719766,150.92827,0.0
-35.126091,145.735352,0.0
-35.754432,150.199254,0.0
-34.652669,144.046689,0.0
-36.055586,146.980573,0.0
-34.7534,146.546,0.0
-34.492873,150.768609,1.0
-33.774049,150.969328,0.0
-36.632015,144.668462,0.0
-37.6724,144.594,0.0
-34.159193,151.073826,1.0
-34.23,146.033,0.0
-36.042659,145.008708,0.0
-34.831243,145.904163,0.0
-34.0569,151.152,0.0
-37.8997,145.356,0.0
-36.767809,147.124556,1.0
-33.4788,148.984,0.0
-37.885245,140.743114,1.0
-37.549138,149.460864,0.0
-32.258756,148.58497,0.0
-34.278086,146.080385,0.0
-33.8446,150.899,0.0
-33.895679,147.442194,0.0
-36.157563,147.967053,0.0
-34.438451,150.713922,1.0
-37.807397,145.263671,1.0
-34.421418,145.095751,0.0
-38.007415,145.999063,0.0
-38.44686,146.22073,0.0
-33.783646,145.399511,0.0
-34.217548,150.600784,0.0
-35.277734,144.509851,0.0
-36.557718,146.078037,0.0
-33.542941,147.731028,0.0
-35.8279,150.172,0.0
-34.470381,148.480924,0.0
-37.537813,146.901984,1.0
-34.5803,150.774,1.0
-34.406224,148.233902,0.0
-34.00347,151.06688,0.0
-35.278334,149.112836,0.0
-37.84089,144.073658,0.0
-33.961507,150.407938,0.0
-34.676548,150.803658,1.0
-33.9038,151.073,0.0
-32.705174,148.243049,0.0
-34.667297,150.279581,1.0
-37.807563,145.26358,1.0
-31.556036,148.289335,0.0
-34.755,149.731,0.0
-37.049855,144.217238,0.0
-33.692078,150.532653,0.0
-33.70067,150.583827,0.0
-36.772544,144.540236,0.0
-33.452225,148.444436,0.0
-37.473923,143.951581,1.0
-36.275849,146.613918,0.0
-37.063669,144.757124,0.0
-35.1091,147.371,0.0
-34.5886,150.536,1.0
-36.938123,149.428236,0.0
-37.587189,142.318336,0.0
-33.694972,150.72546,0.0
-33.9181,150.944,0.0
-34.8146,149.597,0.0
-35.80009,148.476942,0.0
-35.589796,149.494105,0.0
-32.621737,149.114325,0.0
-36.576873,144.789806,0.0
-33.676773,149.072069,0.0
-35.431266,149.210211,0.0
-38.072868,142.850416,0.0
-36.729653,141.739389,0.0
-33.758118,150.858161,0.0
-34.190552,150.985083,1.0
-35.919703,150.085322,0.0
-35.347268,149.237376,0.0
-34.188871,143.966803,0.0
-34.59021,150.863284,1.0
-37.550778,144.725211,0.0
-37.343685,144.178652,0.0
-37.89167,143.363226,0.0
-35.4282,149.132,0.0
-35.030467,143.319067,0.0
-35.154935,149.329183,0.0
-35.946243,148.626605,0.0
-32.487676,150.126096,0.0
-34.336375,145.162135,0.0
-36.188378,145.843676,0.0
-34.672058,150.716286,1.0
-34.531511,150.21798,0.0
-38.017834,143.455077,0.0
-37.307271,145.323893,1.0
-33.659389,150.682276,0.0
-33.24205,150.206024,0.0
-35.5471,149.442,0.0
-33.316,149.01,0.0
-37.7623,145.367,1.0
-32.330202,147.167529,0.0
-37.343485,144.175442,0.0
-34.100034,144.354291,0.0
-38.17018,144.510773,0.0
-35.183465,149.083347,0.0
-35.711574,147.868766,0.0
-32.448262,147.782028,0.0
-32.9762,149.96165,0.0
-37.119143,143.816532,0.0
-37.868516,145.294988,1.0
-38.256927,144.548835,0.0
-36.37569,143.832783,0.0
-36.12498,148.445034,0.0
-33.692928,144.722634,0.0
-35.4208,149.243,0.0
-37.745758,145.171704,0.0
-37.9782,147.071,0.0
-34.7346,150.789,0.0
-35.043114,150.668307,1.0
-36.047649,146.106837,0.0
-34.231037,150.985018,1.0
-37.395876,141.060005,0.0
-37.88265,144.529827,0.0
-34.456269,150.262967,0.0
-33.60498,150.883117,0.0
-35.826,148.06,1.0
-35.472645,146.471551,0.0
-33.656444,150.324683,0.0
-37.476576,147.323019,0.0
-37.633794,143.7849,0.0
-37.817932,145.257802,1.0
-36.816,144.346,0.0
-36.799001,144.357505,0.0
-32.540651,146.904512,0.0
-36.528452,148.301398,0.0
-34.890417,150.186017,1.0
-33.405,147.972,0.0
-33.727105,150.698794,0.0
-37.233786,142.782494,0.0
-36.96539,144.181938,0.0
-35.16629,144.047511,0.0
-34.595032,150.850575,1.0
-37.877923,142.308199,0.0
-34.627676,147.816952,0.0
-35.857692,149.65031,0.0
-34.003754,150.863736,0.0
-32.336463,148.543854,0.0
-33.709118,150.909221,0.0
-33.702017,150.935315,0.0
-37.493618,144.583391,0.0
-37.508267,149.172882,0.0
-34.206959,144.413467,0.0
-32.488347,148.434063,0.0
-36.034132,146.985576,0.0
-35.396828,142.832881,0.0
-33.3307,149.002,0.0
-37.598724,144.231002,1.0
-37.499252,146.029271,0.0
-33.304503,149.958054,0.0
-35.333872,149.481485,0.0
-33.816897,145.32404,0.0
-34.472871,150.443973,1.0
-36.741565,149.941274,0.0
-34.4598,150.743,1.0
-33.506837,150.371371,0.0
-32.439558,147.8384,0.0
-32.69255,148.21554,0.0
-37.17141,142.801141,0.0
-34.913414,150.139465,1.0
-38.146722,143.849112,0.0
-38.270441,144.235109,0.0
-36.077271,146.87646,0.0
-33.350766,149.764893,0.0
-36.045745,146.997994,0.0
-33.714172,150.336786,0.0
-37.406702,148.209933,0.0
-37.881287,143.475059,0.0
-34.386814,150.898575,0.0
-37.3442,145.026,0.0
-36.350239,148.84046,0.0
-35.196845,143.56524,0.0
-35.004822,146.435061,0.0
-36.502836,143.705495,0.0
-37.4855,144.585,0.0
-36.164469,146.406407,0.0
-35.707062,150.24491,0.0
-35.086481,145.110721,0.0
-38.071797,145.325524,1.0
-36.024401,148.716093,0.0
-36.359078,146.693907,1.0
-35.392705,144.241321,0.0
-35.454489,150.137713,0.0
-35.382477,149.107839,0.0
-37.854577,143.347845,0.0
-35.267913,147.100873,0.0
-38.018212,143.386633,0.0
-36.274103,146.827728,0.0
-36.225295,147.196918,0.0
-37.493134,144.583147,0.0
-37.6388,140.911,1.0
-38.3714,144.888,0.0
-34.573682,150.802013,1.0
-35.7687,146.021,0.0
-32.852037,147.584366,0.0
-36.237883,141.795451,0.0
-36.682191,142.666445,0.0
-35.756526,141.717214,0.0
-36.48632,146.205604,0.0
-33.44615,149.300253,0.0
-33.707621,149.215894,0.0
-37.8143,144.875,0.0
-38.014344,142.443135,0.0
-37.646469,140.575496,1.0
-37.023773,142.692532,0.0
-34.435324,150.893512,1.0
-35.942023,147.441016,0.0
-32.258687,148.585187,0.0
-37.874126,145.220794,1.0
-36.062343,145.900173,0.0
-36.034509,146.985182,0.0
-36.289706,144.087269,0.0
-36.557787,146.078041,0.0
-35.741694,150.190698,0.0
-37.402722,140.905602,0.0
-34.945741,145.155683,0.0
-38.205636,146.14991,0.0
-35.678042,145.387653,0.0
-33.949016,150.138656,0.0
-37.59762,144.237116,0.0
-34.496152,150.762637,1.0
-34.539168,150.386831,1.0
-37.029392,148.002502,0.0
-33.717375,148.983006,0.0
-34.514769,150.79354,1.0
-35.638275,150.300015,0.0
-35.779922,150.14361,0.0
-37.732407,144.057583,0.0
-35.1645,149.143,0.0
-33.995786,145.771943,0.0
-34.01018,148.837455,0.0
-34.324065,148.905593,0.0
-38.423584,145.051622,1.0
-36.879364,149.514667,0.0
-38.348631,142.765365,1.0
-35.624107,148.518549,0.0
-35.898603,147.492129,0.0
-36.147306,143.746074,0.0
-34.495508,150.775029,1.0
-37.94826,143.331348,0.0
-34.67646,150.803965,1.0
-32.493232,147.029782,0.0
-37.871337,146.884885,0.0
-33.710652,150.493606,0.0
-36.329204,146.833821,0.0
-34.4605,149.468,0.0
-33.952069,145.409034,0.0
-35.842508,143.116848,0.0
-34.484152,150.775899,1.0
-34.083221,151.018743,1.0
-34.095786,150.478001,0.0
-39.0161,146.34,1.0
-33.810972,146.246768,0.0
-32.267677,147.025415,0.0
-36.039854,146.984933,0.0
-36.082065,146.958837,0.0
-34.047203,144.775187,0.0
-33.6679,150.92,0.0
-34.590035,150.854493,1.0
-34.5934,150.524,1.0
-33.756224,150.623373,0.0
-34.601997,145.375435,0.0
-37.477955,147.013939,1.0
-34.1952,150.983,1.0
-35.192726,149.384158,0.0
-33.661945,150.279959,1.0
-34.305854,148.522603,0.0
-37.468241,149.609328,0.0
-31.645043,149.240151,0.0
-36.199202,146.800511,0.0
-34.3658,150.892,1.0
-37.99714,146.167601,1.0
-33.6647,150.808,0.0
-38.333582,142.154541,1.0
-36.987114,142.432278,0.0
-33.242004,150.206158,0.0
-37.597364,144.233352,0.0
-34.08551,151.019588,1.0
-37.136566,141.501879,0.0
-37.807566,145.263398,1.0
-36.6804,149.842,0.0
-36.385592,143.038114,0.0
-34.285388,148.369467,0.0
-36.482905,143.355572,0.0
-36.761391,149.913221,0.0
-37.732026,147.677007,0.0
-35.002382,148.110739,0.0
-37.309347,145.775693,1.0
-36.46735,145.933763,0.0
-37.3593,144.09,1.0
-35.775569,144.493741,0.0
-31.974678,149.220889,0.0
-37.351488,149.213585,0.0
-37.547512,149.4569,0.0
-36.4392,148.264,0.0
-36.7058,147.138,1.0
-36.218711,141.193807,0.0
-35.624651,144.163818,0.0
-34.4115,150.868,1.0
-38.302063,142.356398,1.0
-35.325256,146.266978,0.0
-33.730135,150.623286,0.0
-37.913422,143.360226,0.0
-33.7387,150.47,0.0
-34.8918,150.609,1.0
-36.400294,141.3488,0.0
-35.03913,143.332217,0.0
-37.371532,141.853038,1.0
-35.722939,149.528853,0.0
-32.353125,148.866116,0.0
-36.672952,140.508618,0.0
-37.675022,144.231274,0.0
-36.172138,150.018587,0.0
-37.289339,146.962405,0.0
-37.849486,140.736316,1.0
-37.891702,143.363226,0.0
-35.197542,149.34395,0.0
-37.713158,145.186392,0.0
-34.808989,146.688651,0.0
-37.517887,148.997886,0.0
-32.761343,146.537954,0.0
-36.635206,145.711464,0.0
-37.4864,144.698,0.0
-34.353197,148.722051,0.0
-37.339225,144.17605,0.0
-37.612,144.588,0.0
-34.3347,150.909,1.0
-37.700031,144.809457,0.0
-36.138519,146.996638,0.0
-36.724747,140.421504,0.0
-34.279481,146.0779,0.0
-35.773738,145.131433,0.0
-36.304299,144.554029,0.0
-35.4536,149.082,0.0
-35.101284,150.181833,1.0
-33.6341,150.292,1.0
-38.2387,144.577,0.0
-31.084464,149.009813,0.0
-37.041467,142.40657,0.0
-36.668606,144.01913,0.0
-37.6517,145.236,1.0
-35.470363,149.098296,0.0
-35.728401,148.305498,0.0
-36.557879,148.885939,0.0
-37.881116,147.890578,0.0
-36.59363,141.612248,0.0
-33.815425,150.091092,0.0
-37.593241,144.22333,1.0
-34.0082,151.082,0.0
-34.1503,150.823,1.0
-34.345,148.272,0.0
-34.29052,150.937803,1.0
-33.785392,151.009949,0.0
-37.126616,148.29126,0.0
-37.630652,145.708052,0.0
-37.026804,142.709184,0.0
-32.235149,148.652855,0.0
-33.574397,150.322287,0.0
-37.626984,143.883576,1.0
-34.76028,147.592708,0.0
-35.229131,142.775959,0.0
-31.941664,148.639665,0.0
-34.034067,150.150516,0.0
-36.2823,147.006072,0.0
-37.921246,142.762939,0.0
-38.368717,144.981516,1.0
-34.6718,150.724,1.0
-36.033436,147.016038,0.0
-38.1908,144.312,0.0
-34.069287,150.448333,0.0
-37.7154,145.056,0.0
-33.5744,148.441,0.0
-33.747253,150.86225,0.0
-35.506784,145.498677,0.0
-37.971391,145.950295,0.0
-37.8113,145.196,1.0
-33.582931,146.254986,0.0
-32.332047,147.665811,0.0
-33.511449,150.696507,0.0
-33.859253,150.869937,0.0
-34.496788,150.766956,1.0
-35.1636,149.146,0.0
-38.163928,142.914985,0.0
-33.3012,149.015,0.0
-37.732996,145.641753,0.0
-33.725831,148.553005,0.0
-31.8234,149.117,0.0
-35.549068,150.288869,0.0
-34.570154,149.711211,0.0
-34.851169,148.745299,0.0
-36.976878,145.392095,0.0
-34.013857,150.867469,0.0
-38.0577,145.135,0.0
-35.537874,149.665329,0.0
-34.408831,146.505683,0.0
-36.23065,150.094226,0.0
-33.975594,146.262429,0.0
-34.473363,144.813502,0.0
-36.69365,141.994096,0.0
-34.289416,145.419841,0.0
-36.502351,146.555827,0.0
-35.313751,149.19151,0.0
-37.744865,141.444861,1.0
-34.0683,150.825,0.0
-36.831421,143.70342,0.0
-33.978216,151.088118,1.0
-35.818033,145.596941,0.0
-34.413753,150.818091,1.0
-38.041373,145.921916,1.0
-35.2129,149.019,0.0
-35.242747,150.122856,0.0
-34.194943,146.48962,0.0
-34.028377,150.698941,0.0
-33.882455,147.685747,0.0
-36.218181,141.718034,0.0
-33.790384,148.977661,0.0
-38.128632,147.013759,0.0
-37.060333,143.743025,0.0
-36.0509,146.972,0.0
-37.8334,145.37,0.0
-38.331781,142.434148,1.0
-36.635082,142.627666,0.0
-37.852014,143.197871,0.0
-35.42691,143.956468,0.0
-34.140383,151.025995,1.0
-36.811247,141.019259,0.0
-37.405904,143.990966,1.0
-35.574006,150.345304,0.0
-38.024957,144.39622,0.0
-33.435492,149.563755,0.0
-34.523894,144.247745,0.0
-33.663086,150.60906,0.0
-37.514315,142.896856,0.0
-37.051827,144.215372,0.0
-37.891724,143.363311,0.0
-33.248613,150.194745,0.0
-37.47025,144.590426,0.0
-38.325721,144.220674,0.0
-37.8411,144.68,0.0
-33.501467,150.689442,0.0
-36.518955,147.90813,0.0
-33.752309,150.977557,0.0
-37.881905,144.796274,0.0
-37.593479,149.659104,0.0
-33.879213,151.041664,0.0
-34.426218,150.593911,1.0
-31.601166,149.046032,0.0
-37.134177,146.763319,1.0
-37.8262,145.161,1.0
-37.841909,145.109843,0.0
-33.708252,149.21573,0.0
-37.508262,141.705571,0.0
-34.538144,147.25381,0.0
-37.807481,145.263751,1.0
-34.618831,145.599476,0.0
-33.623984,148.384649,0.0
-34.060409,151.079598,1.0
-37.733151,141.264122,1.0
-36.633741,146.969343,1.0
-33.700714,150.584196,0.0
-34.493773,150.766443,1.0
-37.861541,145.523713,0.0
-33.7264,150.6,0.0
-36.224351,146.749944,0.0
-35.724678,149.637994,0.0
-33.897299,145.367719,0.0
-34.37133,147.829047,0.0
-35.3719,149.238,0.0
-37.507392,141.79032,0.0
-32.645296,148.378181,0.0
-35.190975,143.779251,0.0
-35.715963,150.142169,0.0
-32.833054,147.010614,0.0
-36.954293,149.923762,0.0
-37.294608,140.841394,0.0
-37.747579,145.286859,1.0
-37.8322,145.435,0.0
-35.756564,141.562591,0.0
-36.167926,146.141093,0.0
-35.605372,143.292479,0.0
-34.496073,150.776639,1.0
-33.4234,150.084,0.0
-35.47726,146.522584,0.0
-36.035265,146.98527,0.0
-37.903817,145.150636,0.0
-32.231958,147.260944,0.0
-36.138533,146.996489,0.0
-37.352558,144.13932,1.0
-37.415704,144.708955,0.0
-33.798447,149.228624,0.0
-37.31256,148.214595,0.0
-33.775213,150.622994,0.0
-36.0385,146.977,0.0
-31.48137,149.176203,0.0
-32.372218,148.869519,0.0
-35.654187,145.287677,0.0
-32.66235,148.059806,0.0
-34.670746,150.274381,1.0
-36.055374,146.980813,0.0
-33.759992,150.859431,0.0
-35.571579,143.94153,0.0
-36.548775,142.908237,0.0
-32.022423,147.472483,0.0
